Date,Screen Name,Tweet Text
02/11/2022 00:31,@ArathCopca,"Wey neta les juro que por un momento sentí que si se nos iba la hidden, ya estaba listo para llorar 😭"
02/11/2022 00:31,@FireeTj,"Mi personaje favorito de el grupo nijigasaki era setsuna, Ahora realmente siento un vacío :')..."
02/11/2022 00:31,@yuzakiartBG115,Que tal chicos y chica les muestro mi pequeño cosplay de sunnydrop de fnaf sb espero y les guste mucho jeje me siento refachero😆😅😅😊😉😎💖💝💝💗💯✌️☀️🌞🌘
02/11/2022 00:31,@Dv_alejandra,"23 años de mi vida me acompañaste en cada momento pero siento que no fue suficiente, me hubiera encantado que te quedarás un poco más 👵🏼🕊"
02/11/2022 00:31,@Daan_HdezVly,A veces sí siento feo mentir para poder salir pero luego recuerdo que “no puedo porque soy mujer” y se me pasa 😩🥴🫢👯‍♀️
02/11/2022 00:31,@everywoundheal,Quiero vomitar de lo cansada y estresada que me siento
02/11/2022 00:31,@blueskykook,Perdón a la era lys pero últimamente solo puedo odiar como me veo y peor lo que siento 😭😭
02/11/2022 00:31,@pablojjramos,No se porque me siento como que nunca me había tocado hacer algo tan difícil como hoy 😔
02/11/2022 00:31,@ornegalluzzo,quedan 2 meses para que termine el año y siento que lo único que hice fue ir a recitales (y todavía faltan)
02/11/2022 00:30,@gomitaloveer,"en 20 días voy a sentir lo mismo y peor ,hijueputa ojalá siga de amable xq si no me jode todo diciembre jajajjjs"
02/11/2022 00:30,@karellyac,Siento feo cuando me preguntan mi edad JASHJAshjash
02/11/2022 00:30,@la_universa,que triste que cuando le comunico el como me hacen sentir sus acciones defienda a capa y espada sus excusas
02/11/2022 00:30,@_mariajose0522,No les pasa que su cerebro decide recordarles un sentimiento con un sueño?? 🤡
02/11/2022 00:30,@VixMog,Que bonito sentí hoy que me puse un pantalón que me apretaba hace meses y ahora me sobra espacio 🫶🏼🥺
02/11/2022 00:30,@daigidan,"Tal vez nadie me lea, pero escribo al universo. Hoy me rendí, estoy dudando de muchas cosas, veo a mi país perder, caer. Frustración, tristeza, desesperanza, miedo. Mucho miedo Lo siento mucho."
02/11/2022 00:30,@gisellerdz19,dime como borro esto que siento
02/11/2022 00:30,@16giino,siento el olor de tu perfume
02/11/2022 00:30,@lesalbertoo,Me siento lista para vivir sola y llenar mi casa de plantitas 🫶🏻
02/11/2022 00:30,@rickymisery,Siento que no hice nada en mi día…
02/11/2022 00:30,@antonioleon_off,No hay palabras para describir lo que siento por ella
02/11/2022 00:30,@Paola93219652,this town toma tanto sentido ahora 😭😭😭😭
02/11/2022 00:30,@Yazminowsky,"Mi tía falleció hoy, en día de muertos. Irse en un día en el que celebramos a la muerte, lo siento; de alguna forma, irreal. Pero, también, creo que mi querida tía Julia escogió un hermoso día para despedirse."
02/11/2022 00:30,@yovaaaov,"Hoy fui a visitarte temprano cómo todos los 1ro de Noviembre desde hace 7 años. Pero esta vez lo sentí diferente, sentí que estabas conmigo y fuí feliz por un momento. Pasa el tiempo y solo pienso en que eres feliz y trato de serlo yo también. Dónde te encuentres, te extraño.❤️"
02/11/2022 00:30,@eleibeenei,No tiene sentido lo q amo a mi perro
02/11/2022 00:30,@Mariii31172454,No soy capaz de escribirle a la persona con la que quiero hablar porque siento que no quiere hablarme y no aguantaría el rechazo
02/11/2022 00:30,@soofipec,"Me encanta ver como maduran y crecen mis panas al punto de decir cosas como: ""me siento mal, pero me estoy dejando ser, porque es normal y voy a salir de esto"" Hpta! Me llena de amor verlos amándose y cuidándose tanto como merecen ❤️‍🩹"
02/11/2022 00:30,@LautaMartinez04,"Deseaba tanto estar pasando por esto y me siento tan feliz de que por fin las cosas van bien, estoy agradecido"
02/11/2022 00:30,@camilazuletaenc,Mi 🚩: si siento que te molesto aunque sea un poquito prefiero irme
02/11/2022 00:30,@pa09748461,"Claro que he vuelto a sentir, pero no ha sido tan fuerte."
02/11/2022 00:30,@Marihcon,Cada día me siento más hundido wow
02/11/2022 00:30,@danielaagma,"me siento tan querida y cuidada, me quiero quedar aquí siempre<3"
02/11/2022 00:30,@aestrella301,Últimamente me he sentido viva y no nada más existiendo
02/11/2022 00:30,@IamKeniaO,Ahora todo tiene sentido... RT @ItsTwinIsabella: Mañana “Story Time” de porque terminamos saliendo así !😂😂✨ Amo a los que nos defienden viéndonos así 😂❤️❤️ @TWINCATALINA
02/11/2022 00:30,@kaarenva,"Hay muchos sentimientos encontrados en este momento. Día de muertos a parte de ser de las tradiciones más bonitas, es de amor pero a la vez de nostalgia. De recordar a los que amamos. Es inevitable no sentir dolor por no tenerlos aquí con nosotros."
02/11/2022 00:30,@steelarier,Me siento con tanta confianza que interactuo con cualquier personita que salga en mi inicio.
02/11/2022 00:30,@Diego274n,me siento mal
02/11/2022 00:30,@LibrosHistoria7,"¿Me pregunta cómo me siento cuando me rechazan? Mal, por supuesto. Siento un bajonazo, ese decaimiento. Aplastado, eso es. Aplastado. Y no me atrevo a mirarme al espejo. ¿Por qué? Por lo que pueda descubrir. Por lo que pueda hallar…No, la soledad no. El olvido. #microcuento"
02/11/2022 00:30,@Bancandoajuli,Siento que mora no queda en placa #GH22 #GH2022 #GranHermano
02/11/2022 00:30,@camilaa_solange,Que mal me siento 🥺
02/11/2022 00:30,@Leticiagalean3,Como todas mis comidas del día y me siento re culpable😵‍💫
02/11/2022 00:30,@_vaneantt,qq feo no saber poner en palabras cómo me siento
02/11/2022 00:30,@arianna1417,Pelearse con un persona pero extrañar a su mamá es un sentimiento feo 😭😭😭😭😭😭
02/11/2022 00:30,@PeriodicoCorreo,"Los motociclistas en #Celaya causan se subieron a las banquetas, circularon en sentido contrario y manejaron en zona peatonal 😱 😱"
02/11/2022 00:30,@mewoemu,nunca me habia sentido tan mal al punto de dolerme el pecho
02/11/2022 00:30,@rxcioc,Yo no puedo fingir algo que no siento
02/11/2022 00:30,@ssungheart,cada vez q me encariño con alguien siento una tremenda necesidad de cuidarlx de todo y cuando les pasa algo y no sé cómo consolarlos me siento re mal después ndbxjdnkd psicóloga aparezca cuando la necesito xfavor
02/11/2022 00:30,@iMHALEBOT,"No puedo entender como no comprenden que -al parecer- todos nos terminamos mal. Sería sencillo si nos escuchamos, en vez de decir que el otro está mal u ataca a alguien, porque si es eso, también yo lo sentí, pero no los traté como el orto por eso."
02/11/2022 00:30,@Eralvy,¿Soy el único que terminó odiando #Barbarian? Pinche película desesperante y no en el buen sentido.
02/11/2022 00:30,@CamiloEnrquez2,"Que bien me siento, al menos ya se la plena, las mujeres son así"
02/11/2022 00:30,@DaniaSantiagoV,Me retuerzo del dolor que siento
02/11/2022 00:30,@ranitapunketa,siento q las personas se aburren muy rápido de mi y esta culero pq para elles tal vez fui un vínculo sin importancia q olvidan en poco tiempo pero para mi una parte de ellos se queda y es difícil de borrarla
02/11/2022 00:30,@BarrioMariannn,Por qué me siento así lpm
02/11/2022 00:30,@karsla_,Siento que soy una persona muy desordenada
02/11/2022 00:30,@sof_slock,"Como perder el interés en minutos : -No me siento bien X: esta bien, descansa -🤡"
02/11/2022 00:30,@BeesYoungs,me siento mejor sin ti 🫀
02/11/2022 00:30,@belen9729,"desde el domingo que estoy triste, no encuentro sentido en la vidaaaa del ortooooo"
02/11/2022 00:30,@tastekidz,CÓMO QUEDÓ??? SE LO ROBÉ A ALGUIEN DE TIK TOK (me lastima el blanco pero siento que se aprecia mejor)
02/11/2022 00:30,@MatasReynoso3,Me sentí tan identificado RT @lauugone: No recuerdo que era dar o recibir cariño😔.
02/11/2022 00:30,@Fernand58415779,Siento que cuando vea a Kenia os lloraré
02/11/2022 00:30,@miguelen16,gracias a mi queridísimo hermano me cuesta sentir seguridad cuando me prometen algo
02/11/2022 00:30,@Elio_AO,"Por qué @fifiestahh? Por qué?? El coraje que traigo con la más draga Primero con sacar un reto blanco/negro y después a color justo cuando estaba elaborando un disfraz para hacerlo en una fiesta, y luego fifi materializando algo que quería hacer tambien me siento robado 💔💔"
02/11/2022 00:30,@Andy85097738,"Mi vida se basa en hablar twittear lo que sentí al estarnos conociendo, lo siento no tengo nada más interesante"
02/11/2022 00:30,@Oikawa_miflaco,Sentir que estoy hundiendome otra vez
02/11/2022 00:30,@Texto_Favorito,Que sea eterno todo aquello que nos hace sentir bien.
02/11/2022 00:30,@LaloYoteavise,En este momento ya no tiene sentido tener Twitter. 😭😭😭
02/11/2022 00:30,@Maytte_4,"quiero salir a comer con mi mejor amiga y desahogarme con ella porq a veces siento q ya no puedo mas, necesito decirle a alguien como estoy"
02/11/2022 00:30,@_mariana098,"cada q te veo siento amor, y jamás me había sentido así"
02/11/2022 00:30,@13rmaria,"Cuando entendamos que el amor es mucho más que el sentimiento y las mariposas en el estómago, empezaremos a ser mas leales con a quienes decimos amar💚"
02/11/2022 00:30,@nihilist_alex,la desesperación que siento por el amor de cualquier persona ando bien urgido por ser amado otra vez perdón si me enamoró si me muestran afecto
02/11/2022 00:30,@autonathic,m siento mal cuando un idol que me gustaba mucho o era mi bias ya no me gusta como antes ¿que nos paso???? es el real no eres tú soy yo 😭😭 y quiero volver a quererlos pero no se como ayuda 😭 ayúdenme a salvar mi matrimonio 😔😔😔
02/11/2022 00:30,@__itzel_j,Veo nuestras fotos y la verdad no puedo creer todo lo bonito que siento
02/11/2022 00:30,@macaat91,no siento la nariz
02/11/2022 00:30,@jhonatantoro12,"Sé que hace rato no twitteo algo por acá pero oficialmente me compré #Ragnarok y me siento el hombre más hijueputa de feliz y el más pobre también, este gusto si que me dejó en la bancarrota ¡Que valga la pena por favor!"
02/11/2022 00:30,@wrnyhyun,por ke no me da vergüenza aora hacer estas cosas mi bida ya no tiene sentido
02/11/2022 00:30,@Sandramercad0,"Lo siento por publicar tanto, no tengo con quien hablar 🫥🫥🫥"
02/11/2022 00:30,@iivvannxemeii,"¡Wow! Cada palabra de @Alainwho fueron balas q dieron al punto correcto, no para matar, más bien para despertarnos y poner -en una plataforma así -la conversación en la mesa. Me siento súper honrado de q el sea quien hable por todes aquellos a quienes les robaron la voz. ❤️‍🔥"
02/11/2022 00:30,@morenaaguirre_,siento mucho pero demuestro poco
02/11/2022 00:30,@rougelinee,"En lo personal no me gusta la gelatina pero cuando me siento mal físicamente y la como me hace sentir bien, es muy raro porque hasta me pone feliz y con energía."
02/11/2022 00:30,@Versv2,"Cb extraño a Lee, pero siento que esta ves es diferente 😓"
02/11/2022 00:30,@sumedico,😨 Sentir ardor en la rodilla se conoce como parestesias
02/11/2022 00:30,@134340sofia,"francamente me siento bien con cerrar mis rrss por un momento, sólo estoy usando tw porque debo continuar con mis labores como fangirl"
02/11/2022 00:30,@FCBayernUpdate,"Sven Ulreich sobre la Liga de Campeones: ""Ahora hemos sentado las bases en la fase de grupos. Incluso en un juego sin sentido como el de hoy jugamos con mucha energía."""
02/11/2022 00:30,@gxth_p1chula,"man lo que me dió TINA diossss la AMMOOOOOO, este cumpleaños fue de lo mejor por que los sentí tan presentes<3 los amo"
02/11/2022 00:29,@milenfarias,me siento mal y lo peor es q nadie me entiende y lloro por todo
02/11/2022 00:29,@Ontiveroos_,q incómoda m siento
02/11/2022 00:29,@666JOSEF1NA,He llegado a la conclusion de que no me gusta superar. No me gusta dejar ir sentimientos por gente que ya no existe. Prefiero hundirme en angustia antes que no sentir nada. Sindrome de lana del rey.
02/11/2022 00:29,@Sara83598369,"Trabajar de esa manera reconforta juntas y a la par hacen buen binomio!!! Esa persona que hace maravillas en tu pelo y demas @Najwa_Nimri se llama Sara como yo me siento feliz por eso, las Saras somos muy buena gente solo falta que sea de Tauro como yo será así ?????"
02/11/2022 00:29,@Kev_M1106,"Alguien que responda el grupo, siento que me pase de carepicha y nadie puso nada 🙈"
02/11/2022 00:29,@Oscar_idks,Esa acción la siento como si me hubieras fallado
02/11/2022 00:29,@candela1_,Siento un vacío y hablar con la mamá de lucas me hace tan bien 🥺❤️‍🩹
02/11/2022 00:29,@Jazmnquiroga8,Diosss que insuficiente me siento :(
02/11/2022 00:29,@BrayanF45864351,"Ya me tocará estar con alguien que me ame mucho, que todo sea mutuo, y me haga sentir lo mejor, cuando ese día llegué y me apoye en mis metas y sueños la llevaré a tocar las estrellas literal ✈️❤️"
02/11/2022 00:29,@AylenDelgado098,"Me alejé de una amiga q amé con todo mi corazón, era una hermana y creo q la voy a amar siempre,literal veo una foto con ella y me duele tanto el alma, pero en su momento siento que me lastimo demasiado y no le importó, entendí que las amistades pueden lastimarte mas q un amor.."
02/11/2022 00:29,@iDjsJesssica_,"Salí con mi primita y un buen de niñitos me decían ""maincra"" la vdd sentí bonito por q se emocionaba y todo , una niña me siguió y le dije ola y se emociono q lindos los amos 💗"
02/11/2022 00:29,@lulitaxxdd,"quiero voover a sentir a cuando no tenia que fingir, yo, quiero volver a ser yo..."
02/11/2022 00:29,@Kkdlcm,wey el sábado casi me puse a llorar xq ahora tengo más boobs q antes y no sabia q hacer con tanto xq me hacen sentir más llenita y en plena fiesta q oso
02/11/2022 00:29,@gomitaloveer,"volví a sentir lo que senti esa noche jjaaj,nada lindo"
02/11/2022 00:29,@aleclavijoc,Hoy es uno de esos días en donde siento que se me explota el corazón de lo agradecida que estoy con Dios y la vida que me ha dado en estos 29 años.❤️‍🔥
02/11/2022 00:29,@cg210511,Me siento muy orgullosa de lo que estoy logrando 🫶🏻
02/11/2022 00:29,@Rocio_Svll,A veces siento que octubre se termina por ahí del 3 de noviembre 😶
02/11/2022 00:29,@indiencatslover,Me siento muertísima
02/11/2022 00:29,@jenokizz,otra vez me siento rara y cn malos presentimientos but at least tengo a mi novia
02/11/2022 00:29,@ChibiBmblb,Lo siento....no quería terminar de esta manera...cuando sentía que todo iba bien...solo me estaba diciendo mentiras...ya no se que es real o que es falso...solo quiero acabar con todo esto
02/11/2022 00:29,@Carlos_aquin0,Cuándo te veo siento algo raro por dentro
02/11/2022 00:29,@evenethalanis,siento mi corazoncito chiquito
02/11/2022 00:29,@Fernandalopez7M,Estoy encontrando maneras para expresar el sentimiento por el que estoy pasando
02/11/2022 00:29,@JuanCruzPalma9,"Miles de problemas de distintos ámbitos, mi autoestima y energía por el piso. Pero siempre pude levantarme solo y siempre voy a poder, no queda otra que seguir y hacerla sentir orgullosa a mamá."
02/11/2022 00:29,@Ilsemazariegos_,Me acaban de ascender en mi trabajo 😫💜 no saben lo feliz que me siento y lo orgullosa que estoy de mi misma🥰
02/11/2022 00:29,@gatitapsicosia,"poco a poco estoy volviendo a ser yo💗, yo soy la que debe comprender como me siento y calmar mi tristeza y rabia, y creo que algo estoy logrando💗💗💗"
02/11/2022 00:29,@aguirrez_melina,"yo está vez hice tdbn,pq me dejaste pensando que la volví a cagar?pq me dejaste tan arruinada tratando de cuestionar lo mierda de persona que me haces sentir? Mientras q vos te estás haciendo el kpo con tus amigos y burlandote de mí,ojalá no te de la cara para volver nunca más"
02/11/2022 00:29,@AleGonz81932243,Siento q vas a tener la oportunidad de traerme de tu pndja
02/11/2022 00:29,@happylisset,El mejor sentimiento es cuando hablan de sus problemas y se dan cuanta que todo se puede solucionar juntos </3
02/11/2022 00:29,@ErnesPlay,"Tengo un directo ahi que podria editar para youtuber ya que fue muy divertido, pero no se si hacerlo porque aparece una persona que ya no quiere hablarme y siento que puede molestarle Pinche madre no se que hacer"
02/11/2022 00:29,@whoisdany_97,Pq me siento así ??? Que hice de malo ??? Que tengo de malo ??? Que pasa en mi ??? No soy suficiente??? No importo ??? Diosssss basta x favor me estoy matando sola
02/11/2022 00:29,@OfbAmaya,"El episodio de mas siento que a la producción todavía le falta se ven micrófonos y sombras del mismo, me reí a morir y estuvo de más"
02/11/2022 00:29,@soomlml,Te quiero mucho Playlist que hice que me hace sentir enamorada
02/11/2022 00:29,@giyutahi,"Por primera vez en mi vida después de haber vivido varios años sola sin ningún problema, hoy sentí esa cosa llamada“soledad”. Familia lejos, horarios distintos, sin contacto con mis pequeños. Eso de hacerse la fuerte también cansa."
02/11/2022 00:29,@medicenbianys,Me lave el cabello y me siento como nueva
02/11/2022 00:29,@ManuMendezz22,"Yo siento que los homosexuales pelean más vrga, porque tienen coraje de mujer y fuerza de hombre. - L. Fernando, 2022."
02/11/2022 00:29,@usuvrio,"yo no creo que quede en placa porque todavía lo tienen de pibe ""humilde"" ahi adentro, siento que julieta y marcos lo votarían RT @diamonds922: Vuelvo a repetir, espero MÍNIMO que Thiago y a quien le corresponda, terminen en placa directo por acoso y por creerse capos #GH2022 #GH22 #GranHermano"
02/11/2022 00:29,@Cafebcs,"(La formula de la felicidad tiene una gran dosis de cinismo, autocrítica, sentimiento de lograr algo, sentimiento de estar en el lugar y momento indicado, entre otras cosas. Si se dan cuenta son cosas que generan un campo de felicidad a nuestro alrededor, incluyendo el Internet.)"
02/11/2022 00:29,@lula_maldonad,gracias amigo me haces sentir mejor !!! @lisandroosilvaa
02/11/2022 00:29,@Angelly_yepes6,"Hoy mi mejor amiga perdió hasta la dignidad por verme bien, mi amigo que está a la distancia me dió calma, un amigo me regaló su canción fav para que estuviera feliz, mi prima hermana me recordó lo valiosa que soy y mis papás me hicieron sentir amada, soy muy afortunada ❤️"
02/11/2022 00:29,@Lovek_os122,Que fue de la loca de notas? Jaja siento que su cuenta si la manejaba el leo desde que descubrieron el post con su manota xd
02/11/2022 00:29,@PacoGutier,Seguro que el amor se debe sentir como ‘Firestone’ de Kygo.
02/11/2022 00:29,@jainapereyra,"Pues empecé la segunda temporada de The White Lotus y buena tardes Christopher de los Sopranos. De joven nada que ver, pero los años? Mis daddy issues? Mi edad? Sentí que debía compartirles"
02/11/2022 00:29,@enriquepg_mx,La Más de la noche sin duda es mi tía @liza_zanzuzzi y ni modo ¡Ahora si ya me siento en la 5ta ola de la @Lamasdraga!
02/11/2022 00:29,@Fattysvcp,Te volves a sentir tan frágil y desprotegido.Hay lugares y situaciones a los que no queres volvér y tampoco te imaginas como es este nuevo desafío.
02/11/2022 00:29,@MVom1tt,Me siento tan mal que creo que voy a morir
02/11/2022 00:29,@laragallardoo1,Tengo que dejar de decir mientras estudio que todo es sentido común jajaja
02/11/2022 00:29,@maryanquintana,que triste me siento
02/11/2022 00:29,@oceanofnightt,"Ir al gimnasio nomas me esta haciendo sentir bien mal porque no podía levantar una barra de 2 pendejos kilos, no mamen qué pedo con mi condición tan dlv"
02/11/2022 00:29,@maferdzrmz,m haces sentir mal :(
02/11/2022 00:29,@UnPony__,"El morrillo que me gustaba mucho en la CQ y que no sabía de mi existencia, ahora responde todas mis historias para invitarme a salir y la vdd siento padre de responder de esta forma."
02/11/2022 00:29,@Zarat_Alice,Se fue la luz por 1h en el gym y nunca me había sentido tan cómoda ahí cómo hoy
02/11/2022 00:29,@Danielstuff_,Tengo tanto anhelo de llegar al cielo que ya no me siento ni cómodo en este mundo.🥺
02/11/2022 00:29,@ihatefucustea,"Dios me siento tan cansada estos días, literal lo que más hago es dormir y estudiar, pero aún así estoy cansada"
02/11/2022 00:29,@meelsbresso,Siento que doy mi mínimo esfuerzo con el liceo
02/11/2022 00:29,@Mafe06_,"Se que uno no necesita aprobación de nadie para sentirse bien con lo que es como persona, pero mi abuela esta orgullosa de mi, y eso me hace sentir fé en mi."
02/11/2022 00:29,@AdCLegion,"Pese a que venimos de tres eventazos de escritas las visitas me siguen sin gustar, a la gran Línea le faltó el round con beat y cuadrar cruces internacionales, a Bazooka le está ayudando lo mediático de sus competidores pero siento que irá en caída de a poco"
02/11/2022 00:29,@feresq_,casi se me olvida inaugurar el NOVIEMBRE SIN TI ES SENTIR QUE LA LLUVIA ME DICE LLORANDO QUE TODO ACABO
02/11/2022 00:29,@SebunR,esta cuenta lleva creada ya un año. qué?????? siento que fue ayer que no sabía cómo unirme a patitotwt y que mi tl fuera sobre streamers.
02/11/2022 00:29,@dulceenaranjooo,"Me siento agotada,pero que linda soy de catrina"
02/11/2022 00:29,@IgnacioSendra,"okey… creo que ya no me gusta ser capri pq siento que el hecho de ser de ese signo y justificar todo lo que hago a través de esto me ayudó a crear un escudo impenetrable para que la gente no me lastime como lo hizo esa persona el año pasado… Emm, amigas bellas, tenían razón"
02/11/2022 00:29,@go_go_void,kiero sentir la felicidad k sintio Jim al enterarse q Pam estaba embarazada 🗿
02/11/2022 00:29,@ehecatl_sol,Siento que aprender italiano no sirve de nada jaja pero me parece re chulo y si quiero seguirle dando.
02/11/2022 00:29,@anorexanonimos,"ver a mi novio me hace sentir q no todo está mal d vdd lo amo muchísimo u, ,u"
02/11/2022 00:29,@Gretafloress,Que dolorcito sentí al tener que cambiar de psicologa 💔
02/11/2022 00:29,@ClauGuzG,"Cuando te reciben y te dan la bienvenida los que te aman, cuando las tradiciones son identidad y sentido de pertenencia. Porque las memorias están en el cuerpo de los que aman, porque solo muere lo que se olvida. Porque somos germen inmortal, morada del gozo eterno #Multiverso"
02/11/2022 00:29,@majistrukis,"Muchas actitudes, palabras, acciones, aún no logra entenderlas por completo mi corazoncito, pero siento que ya no sirve entenderlas, sino aceptarlas, perdonarte por lo que no pudiste hacer y seguir"
02/11/2022 00:29,@alfotabarez,Llegue a un punto q tengo una sed de una coca que si no tomo siento q me muero
02/11/2022 00:29,@Imisscaos,"♥️🔪 ya alguna vez alguien lo destrozó, contigo me dolerá, pero nunca volvere a sentir esa demolición."
02/11/2022 00:29,@MacaCastle,"Leo ésto y veo que mis preocupaciones son nada, una hormiga en comparación con vivir toda una vida pensando en ser amadx, ahijadx, cuidadx. No me imagino como es que una persona desde tan chiquita viva con ese sentimiento💔 RT @noracevega: #AdoptenNiñesGrandes Cuando hijas de 11 y 10 llegaron al hogar tenían 4 y 5 años. R tenía 8 y ya estaba. Las recibió y las cuidó. Más que otros chiques, incluso, mucho más que otros adultes. Cuando hijas -ya de 10 y 11- se fueron del hogar, R aún estaba y las despidió así 👇🏼"
02/11/2022 00:29,@Datos365,💫 ¿Por qué las agujas del reloj giran a la derecha en lugar de a la izquierda?
02/11/2022 00:29,@nikkiTorres_16,Mi mayor deseo últimamente es no sentir pero si no sintiera no sería yo
02/11/2022 00:29,@axelgtz_,Hasta el día de hoy las caricaturas me hacen sentir menos solo
02/11/2022 00:29,@sideunwoo,"dormí siete horas, me siento tan bien"
02/11/2022 00:29,@FFireblue,"Quiero llorar por todo este coraje que siento, esta frustración, miedo a que lea los comentarios de personas que decían ""amarlo"" dándole la espalda💔😭"
02/11/2022 00:29,@Andr0med4Fairy,Con la nueva actualización de cod me siento como en cyberpunk ✨
02/11/2022 00:29,@almisxa,"Ya me la veo venir a esas! Siento que por el terminará enterándose Alejandro #Cabo RT @Ninotshka13: Pues la neta Sofia debió dejar al papá en su casa, ese señor con 2 copitas va a meter a su hija en tremendos problemas #cabo"
02/11/2022 00:29,@emoinfelis,skz te extraño mi vida sin ustedes no tiene sentido
02/11/2022 00:28,@El_Fercho26,"La neta no entiendo por qué chingados me siento tan triste y desanimado, no me han pasado tantas cosas malas o tristes como hace un par de años pero mamen me siento muy pinche jodido"
02/11/2022 00:28,@NickyAst,Siento que mi vida está en modo pausa hace mucho😶.
02/11/2022 00:28,@albaquinonez,A veces siento que la vida se me está desmoronando. 😞
02/11/2022 00:28,@j30nkj,"No decido mis sentimientos, solo suceden...no puedo obligar a mi corazón en el sentir, pero tampoco puedo dejar de amarte a ti, mi lindo osito </3"
02/11/2022 00:28,@gabrielmartz_,"Yo solo necesito ver sense8 y llorar, reír, disfrutar y sentir lo que me hacía sentir la serie en el momento que salió. EN FIN SENSE8 te extraño. 😭😭"
02/11/2022 00:28,@nnahichuu,siento q todo lo hago mal
02/11/2022 00:28,@dbzs_frases,"Sabias que Roma al reves es amor bueno eso es lo que siento por ella, y adan al reves es nada y pues eso es lo que ella siente por mi"
02/11/2022 00:28,@lunerar1,Otra vez atrapada entre las mismas conversaciones y el mismo sentimiento 😕.
02/11/2022 00:28,@PauletteVsr27,NOVIEMBRE SIN TI ES SENTIR QUE LA LLUVIA ME DICE LLORANDO QUE TODO ACABOOO
02/11/2022 00:28,@XxxMarysu,"No sentí amor, mucho menos atracción... Sólo quería tu atención y ahora que la tengo, uno más para mi colección."
02/11/2022 00:28,@HUSHMANGA,"Your Briar se Spy x Family. Hice este dibujo hoy, la verdad me siento satisfecho, estoy aprovechando el tiempo que tengo libre. #yorforger #SPY_FAMILY #Fanarts #anime #artedigital #princess"
02/11/2022 00:28,@Angieri02175230,Quisiera dejar de sentir tanto :c
02/11/2022 00:28,@yo_tetris,No saber q sentir es muy difícil y confuso
02/11/2022 00:28,@diegoescajeda,siento que dios me dio un cumpleaños perfecto con la condición que de aquí a que acabe el año me la pasé mal :(
02/11/2022 00:28,@Itszel444,últimamente me he sentido tan feliz y tan libre pero genuinamente tmbn me siento de repente muy sola y siento q todas mis amigas d ahora se van a alejar d mi
02/11/2022 00:28,@SoolCeballos18,Porque me siento así clw😔 una buena conversación necesito para estar bien 💔
02/11/2022 00:28,@iimaiselama,"Me siento basura por no estar para la gente pero neta, no puedo ni tengo fuerzas ahorita, denme chance a agarrar el hilo, no se puede estar al 100 con los demás, cuando no estamos al 100 con nosotros mismos 😔"
02/11/2022 00:28,@cubo8000,"Jamás creí que empezar a escribir la dedicatoria y agradecimientos de mi tesis me harían sentir así. Se supone que debería ser un momento dulce, no triste"
02/11/2022 00:28,@taejccn,momento pupi sentimental pero lo feliz que me hace taehyung hnas es cuestión de verle la cara y esa sonrisa tan linda y única que tiene y es como que todo en la vida cobra sentido y color aaa qsy te amo taehyung gracias a vos es q conozco la felicidad
02/11/2022 00:28,@yjwoniecute,no voy varios dias a clases y me vuelvo a sentir sola sin amigos
02/11/2022 00:28,@marquefuenube,Siento nostalgia por alguien que aún no conozco.
02/11/2022 00:28,@skzbiassed,Acabo de terminar con mi novia me siento terrible
02/11/2022 00:28,@dnna_x,lo siento bebe ….
02/11/2022 00:28,@mariamlndez,ayer gasté casi 10mil en una salida de menos de 3 horas y siento que nunca me voy a recuperar económicamente de eso
02/11/2022 00:28,@ceci_19,"Pero bueno, la vdd nos merecemos todo lo malo que está pasando por no hacer nada al respecto. Me siento súper asqueada y decepcionada."
02/11/2022 00:28,@PitySaez,Siento que esto no esta sumando…
02/11/2022 00:28,@deial_nunez,"Construir una relación con personas, que no tienen el sentido del compromiso, es como navegar un río en canoa sin los remos que te ayuden a llegar al lugar que deseas estar; solo vas a la deriva."
02/11/2022 00:28,@cv_irving,"Hoy cené justo a lado de dónde está mi papá en la ofrenda y sentí como si estuviera ahí conmigo, como antes.🥹"
02/11/2022 00:28,@SCuyee,Yuli se siente mal y no me dice pq y yo me siento mal pq pienso que es culpa mia
02/11/2022 00:28,@M_R_Nobody__,"Fuck, que mal me siento!"
02/11/2022 00:28,@MartiAlarcon03,"Me hice la que prendía un sahumerio porque dije ""no puedo sentirme tan cansada y con sueño todo el día"", mi mamá me tira ""y si no tomas tus pastillas obviamente te vas a sentir así"" 🙃👍🏼"
02/11/2022 00:28,@Marianoiottii10,Nunca van a entender lo que siento por vos mi Santo querido 🇦🇹 Feliz Cumpleaños 🇦🇹 RT @CASMyNadaMas_: Cómo olvidarme aquel día…🔥❤️
02/11/2022 00:28,@Mundoz44608103,Que reemplazable me siento
02/11/2022 00:28,@paulabarreraam,"nada, yo solo quiero arruncharme con alguien y llorar mientras me siento querida"
02/11/2022 00:28,@thelonelyboyrai,"Siento que no querían a deseos en la temporada y siempre iba a buscar la forma de sacarla, pero ella lit carga con la temporada y ya no está jajaj @DeseosFab TE AMO REINA."
02/11/2022 00:28,@mikeess27,y a quién le digo como me siento?
02/11/2022 00:28,@Ojosdeperroazu8,"Pero luego, ahora lo siento . Ojos de perro azul"
02/11/2022 00:28,@Lin_estatriste,la mitad del tiempo siento q no les intereso y q solo me quieren cuando necesitan algo 😿
02/11/2022 00:28,@jwgfside,"Siento q no soy suficiente como amiga, y la vdd no me siento suficiente en ningún aspecto de mi vida"
